OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD
255,Point,433,을지로입구역 2번출구,중구,중구 을지로1가 118,37.566345,126.982292,11140104
256,Point,434,신당 래미안 버스정류장,중구,중구 신당동 85-730,37.561489,127.023933,11140162
257,Point,437,대흥역 1번출구,마포구,마포구 대흥동 105-4,37.54847,126.940926,11440108
258,Point,438,성산2-1 공영주차장,마포구,마포구 성산동 199-46,37.56472,126.906769,11440125
259,Point,439,마포어린이공원,마포구,마포구 마포동 364-4,37.535522,126.943909,11440107
260,Point,442,서울역 서부,중구,봉래동 2가 122-11,37.556416,126.969193,11140120
261,Point,443,호암아트홀,중구,봉래동 2가 122-11,37.562111,126.970718,11140168
262,Point,445,대한상공회의소,중구,세종대로 39,37.560154,126.974106,11140117
263,Point,447,신영동삼거리,종로구,서울특별시 종로구 진흥로 499,37.603992,126.961945,11110186
264,Point,449,일성아파트,종로구,서울특별시 종로구 평창문화로 119,37.608719,126.972862,11110183
265,Point,450,효자동 삼거리,종로구,서울특별시 종로구 효자로13길 45,37.583603,126.972549,11110103
266,Point,451,청와대앞길,종로구,서울특별시 종로구 청와대로 73,37.583515,126.979668,11110139
267,Point,452,동대문 종합시장 버스정류장,종로구, 종로구 종로5가 11-2,37.571239,127.00441,11110163
268,Point,453,종로오가 지하쇼핑센터 14번출구,종로구,종로5가 82-1 ,37.57114,127.000671,11110163
269,Point,454,종로2가 버스정류장 (종각방향),종로구, 종로구 종로 79-1,37.570358,126.986381,11110138
270,Point,455,종로6가역 버스정류장(동대문 방향),종로구,종로구 종로5가 269-3,37.570961,127.006058,11110163
271,Point,457,종로꽃시장 입구 옆,종로구,종로구 종로6가 94-1,37.57132,127.00721,11110164
272,Point,282,신한은행 대림동지점,영등포구,시흥대로 617,37.48753,126.904877,11560133
273,Point,284,센트럴 푸르지오 시티 앞,영등포구,문래로 180,37.518211,126.902229,11560105
274,Point,300,정동사거리,중구,서울특별시 중구 정동길 2-1,37.56805,126.969231,11140167
275,Point,301,경복궁역 7번출구 앞,종로구,서울특별시 종로구 사직로 지하130,37.575794,126.971451,11110114
276,Point,308,광화문 S타워 앞,종로구,서울특별시 종로구 새문안로 82,37.569969,126.973938,11110120
277,Point,309,광화문역 6번출구 옆,종로구,서울특별시 종로구 세종대로 지하172,37.569962,126.976158,11110120
278,Point,310,청계광장 옆,중구,서울특별시 중구 세종대로 137,37.568878,126.97747,11140103
279,Point,316,종각역 1번출구 앞,종로구,서울특별시 종로구 종로 47,37.570396,126.981789,11110126
280,Point,332,을지로2가 사거리 남측,중구,중구 을지로2가 149-10 ,37.56599,126.987793,11140105
281,Point,344,성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259,37.574036,127.006721,11110167
282,Point,346,맥스타일 앞,중구,서울특별시 중구 마장로 3,37.569183,127.00988,11140148
283,Point,352,중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191,37.583416,126.985237,11110146
284,Point,355,서울사대부속초교 앞,종로구,서울특별시 종로구 연건동 178-3,37.576508,127.002457,11110166
285,Point,356,KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65,37.577145,127.00206,11110166
286,Point,380,CJ제일제당 앞,중구,서울특별시 중구 동호로 330,37.563866,127.002747,11140147
287,Point,381,장충체육관,중구,서울특별시 중구 장충동2가 200-99,37.558533,127.006989,11140144
288,Point,383,신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99,37.565849,127.016403,11140163
289,Point,384,종로학원본원,중구,서울특별시 중구 청파로 456,37.55978,126.968506,11140171
290,Point,393,동대문역 8번 출구,종로구,서울특별시 종로구 율곡로 지하 308,37.570141,127.009377,11110164
291,Point,394,경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35,37.56749,126.965919,11110176
292,Point,395,경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99,37.568855,126.964562,11110177
293,Point,397,종묘공영주차장 건너편,종로구,서울특별시 종로구 종로 지하 200,37.57048,126.996635,11110161
294,Point,399,서울역 센트럴 자이아파트,중구,중구 만리동2가 176-1,37.554108,126.965408,11140174
295,Point,400,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.587524,126.883003,11440127
296,Point,412,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.575802,126.890739,11440127
297,Point,435,SK 남산빌딩,중구,중구 남대문로5가 520,37.556862,126.975617,11140118
298,Point,436,이대역 5번출구,마포구,마포구 대흥동 2-1,37.556591,126.94619,11440108
299,Point,440,하늘공원 입구,마포구,마포구 하늘공원로 108-2,37.570122,126.881348,11440127
300,Point,441,염천교사거리,중구,중구 순화동 212-9,37.559891,126.971497,11140168
301,Point,446,상명대입구,종로구,서울특별시 종로구 홍지문길 1,37.600128,126.957832,11110185
302,Point,456,숭인2동 주민센터 입구,종로구, 종로구 숭인동 183-2,37.574471,127.019829,11110175
303,Point,461,서울지방경찰청,종로구,종로구 내자동 186-3 ,37.574364,126.972366,11110114
304,Point,462,신영동삼거리(북악터널방향),종로구,종로구 평창문화로 6-4,37.603512,126.962067,11110186
305,Point,464,삼청동 골목,종로구,종로구 팔판길 46,37.58419,126.981697,11110140
306,Point,465,삼청공원 앞,종로구,서울특별시 종로구 삼청동 25-32,37.587605,126.983597,11110140
307,Point,468,웨스틴 조선호텔,중구,소공로 106,37.564159,126.979485,11140111
308,Point,470,회현역 7번출구,중구,회현동 1가 23-1,37.559746,126.980003,11140121
309,Point,471,회현사거리 남측,중구,퇴계로 100,37.56036,126.982651,11140122
310,Point,473,을지로4가역 9번출구,중구,을지로 170,37.566051,126.997986,11140150
311,Point,474,동대문역사문화공원역 1번출구 뒤편,중구,을지로 281,37.566299,127.008492,11140149
312,Point,475,ddp패션몰,중구,마장로 22,37.56765,127.01181,11140162
313,Point,476,광희문,중구,퇴계로 344,37.56443,127.009956,11140149
314,Point,477,앰배서더 호텔 주변,중구,장충동2가 191-21,37.559288,127.002686,11140144
315,Point,479,동대입구역 3번 출구,중구,장충동2가 199-4,37.559376,127.006027,11140144
316,Point,480,약수역 6번 출구,중구,동호로 177,37.554321,127.010704,11140162
317,Point,483,남산타운아파트 버스정류장,중구,신당동 산 24-110,37.547585,127.006439,11140162
318,Point,487,신석초교앞 교차로 교통섬,마포구,마포구 용강동 494-6 ,37.54364,126.938309,11440111
319,Point,488,푸르메병원,마포구,마포구 상암동 632,37.584568,126.880211,11440127
320,Point,489,구룡근린공원,마포구,마포구 상암동 1583,37.583202,126.882767,11440127
321,Point,490,가온문화공원,마포구,마포구 상암동 1594,37.582077,126.887665,11440127
322,Point,491,월드컵파크 4단지,마포구,마포구 상암동 1761,37.575977,126.888069,11440127
323,Point,492,성산시영아파트 후문,마포구, 마포구 중동 77-11,37.573135,126.901848,11440126
324,Point,493,홍대입구역 6번출구,마포구,마포구 서교동 193-4,37.556576,126.928856,11440121
325,Point,495,염리초등학교 앞,마포구,마포구 도화동 536,37.542431,126.946999,11440104
326,Point,497,합정동주민센터 앞,마포구,마포구 합정동 473-2,37.551754,126.9123,11440122
327,Point,498,연남동주민센터 앞,마포구,마포구 연남동 250-11,37.564651,126.922127,11440124
328,Point,500,어린이대공원역 3번출구 앞,광진구,서울특별시 광진구 능동로 지하210,37.54707,127.074272,11215107
329,Point,501,광진구의회 앞,광진구,서울특별시 광진구 능동로 76,37.537308,127.070351,11215105
330,Point,505,자양사거리 광진아크로텔 앞,광진구,서울특별시 광진구 아차산로 355,37.53701,127.082245,11215105
331,Point,506,금호 어울림 아파트 앞,성동구,서울특별시 성동구 광나루로 249,37.549061,127.057793,11200118
332,Point,507,성수아이에스비즈타워 앞,성동구,서울특별시 성동구 성수이로 147,37.548203,127.057114,11200115
333,Point,508,성수아카데미타워 앞,성동구,서울특별시 성동구 성수이로 118,37.545166,127.05751,11200115
334,Point,509,이마트 버스정류소 옆,성동구,서울특별시 성동구 뚝섬로 379,37.539654,127.052589,11200115
335,Point,510,서울숲 남문 버스정류소 옆,성동구,서울특별시 성동구 왕십리로11길 9,37.541222,127.0438,11200114
336,Point,512,뚝섬역 1번 출구 옆,성동구,서울특별시 성동구 아차산로 18,37.548561,127.045006,11200114
337,Point,514,성수사거리 버스정류장 앞,성동구,서울특별시 성동구 아차산로 171,37.54258,127.063309,11200115
338,Point,518,청계천 박물관 앞,성동구,서울특별시 성동구 마장동 610,37.571526,127.035355,11200105
339,Point,522,금호역 1번출구 앞,성동구,서울특별시 성동구 금호동3가 1575-3,37.548641,127.016426,11200112
340,Point,523,옥수동성당 옆,성동구,서울특별시 성동구 옥수동 산5-148,37.543663,127.014061,11200113
341,Point,525,한양대병원사거리,성동구,서울특별시 성동구 행당동 20-2,37.558052,127.040352,11200107
342,Point,526,용답토속공원 앞,성동구,서울특별시 성동구 용답동 224-1,37.563511,127.056725,11200122
343,Point,530,청계벽산아파트 앞,성동구,서울특별시 성동구 하왕십리동 286-24,37.568748,127.030403,11200102
344,Point,534,금호사거리,성동구,서울특별시 성동구 금호동2가 1205-1,37.548634,127.025726,11200110
345,Point,535,응봉삼거리,성동구,서울특별시 성동구 응봉동 134-26,37.553986,127.033592,11200108
346,Point,536,행당역 2번출구 앞,성동구,서울특별시 성동구 행당동 347-11,37.55735,127.029213,11200107
347,Point,537,한양대후문역 부근,성동구,서울특별시 성동구 행당동 10,37.560356,127.041397,11200107
348,Point,538,답십리역 8번출구 앞,성동구,서울특별시 성동구 용답동 102-1,37.56765,127.051155,11200122
349,Point,539,군자교교차로,광진구,서울특별시 광진구 중곡동 263-1,37.559795,127.074203,11215101
350,Point,540,군자역 7번출구 베스트샵 앞,광진구,서울특별시 광진구 군자동 499,37.55603,127.078644,11215109
351,Point,542,강변역 4번출구 뒤,광진구,서울특별시 광진구 구의동 546-6,37.535465,127.094482,11215103
352,Point,543,구의공원(테크노마트 앞),광진구,서울특별시 광진구 구의동 546-3,37.535969,127.094673,11215103
353,Point,544,광남중학교,광진구,서울특별시 광진구 광장동 561-15,37.54073,127.102905,11215104
354,Point,549,아차산역 3번출구,광진구,서울특별시 광진구 구의동 96,37.551224,127.089706,11215103
355,Point,550,서울시설공단 앞,성동구,서울특별시 성동구 마장동 610,37.57164,127.03566,11200105
356,Point,551,구의삼성쉐르빌 앞,광진구,서울특별시 광진구 구의강변로 106,37.540062,127.094498,11215103
357,Point,552,대림아크로리버 앞,광진구,서울특별시 광진구 구의강변로 64,37.536579,127.092972,11215103
358,Point,553,중곡 성원APT 앞,광진구,서울특별시 광진구 동일로 459,37.571255,127.079803,11215101
359,Point,556,달맞이공원,성동구,서울특별시 성동구 금호동4가 367-1,37.542053,127.020401,11200113
360,Point,557,도선동 주민센터 앞,성동구,서울특별시 성동구 무학로10길 6,37.567642,127.025696,11200101
361,Point,558,성동광진 교육지원청 앞,성동구,서울특별시 성동구 고산자로 260,37.564606,127.036522,11200107
362,Point,559,왕십리역 4번 출구 건너편,성동구,서울특별시 성동구 왕십리광장로 10-1,37.561096,127.036797,11200107
363,Point,561,서울숲역 2번출구 앞,성동구,서울특별시 성동구 왕십리로 64,37.542816,127.04467,11200114
364,Point,563,성동세무서 건너편,성동구,서울특별시 성동구 광나루로 302,37.547913,127.062752,11200115
365,Point,564,금호역 3번출구,성동구,서울특별시 성동구 동호로 99,37.547928,127.015572,11200112
366,Point,565,옥수역 3번출구,성동구,서울특별시 성동구 한림말길 56,37.541367,127.017761,11200113
367,Point,567,성수역 2번출구 앞,성동구,서울특별시 성동구 아차산로 113,37.54459,127.057083,11200115
368,Point,568,청계8가사거리 부근,성동구,서울특별시 동대문구 청계천로 417,37.571102,127.02356,11200101
369,Point,574,아차산역4번출구,광진구,서울특별시 광진구 능동로 216,37.551849,127.088982,11215102
370,Point,575,대원중고교 입구(대하빌딩),광진구,서울특별시 광진구 용마산로 120,37.564293,127.086937,11215101
371,Point,576,광나루역 3번 출구,광진구,서울특별시 광진구 아차산로 552,37.54483,127.104263,11215104
372,Point,577,광진청소년수련관,광진구,서울특별시 광진구 구천면로 2,37.546547,127.106133,11215104
373,Point,578,성동세무서 부근,성동구,서울특별시 성동구 광나루로 303-1,37.54829,127.062462,11200118
374,Point,579,마장역 4번출구,성동구,서울특별시 성동구 마장로 292-1,37.565205,127.041847,11200105
