OBJECTID_12_13 *,Shape *,num,name,loc1,loc2,lat,long,EMD_CD,1월 합계,2월 합계,3월 합계,4월 합계,5월 합계,6월 합계
630,Point,907,CJ 드림시티,은평구,서울특별시 은평구 역촌동 43-11,37.599491,126.916862,11380107,288,294,555,932,1049,783
631,Point,908,구산역 4번출구,은평구,서울특별시 은평구 갈현동 536-8,37.613186,126.917351,11380104,966,939,1434,2364,2820,2558
632,Point,909,백련산 힐스테이트 3차,은평구,서울특별시 은평구 응암동 761-9,37.586994,126.922882,11380107,927,771,1440,2535,3212,2820
633,Point,911,은평평화공원(역촌역4번출구),은평구,서울특별시 은평구 녹번동 153-31,37.605583,126.922935,11380102,1285,1241,1957,3017,3508,2991
634,Point,912,응암오거리,은평구,서울특별시 은평구 응암동 604-5,37.589661,126.916946,11380107,1007,1038,2047,4001,4239,3385
635,Point,913,이마트 버스정류장(서부경찰서 방면),은평구,서울특별시 은평구 응암동 90-15,37.6007,126.920128,11380107,752,650,1328,2256,2692,2192
636,Point,914,새절역 2번출구,은평구,서울특별시 은평구 응암동 610-3,37.590797,126.913651,11380109,668,590,983,1529,1884,1581
637,Point,915,증산역 4번출구,은평구,서울특별시 은평구 증산동 199-8,37.584381,126.909897,11380110,583,492,876,1425,2130,1862
638,Point,916,평생학습관 앞,은평구,서울특별시 은평구 역촌동 15-40,37.607849,126.921326,11380108,451,402,661,1126,1373,1083
639,Point,917,녹번역 4번출구,은평구,서울특별시 은평구 녹번동 55,37.60078,126.935211,11380107,205,161,261,425,402,245
640,Point,919,서울혁신파크,은평구,서울특별시 은평구 녹번동 15-2,37.607025,126.933312,11380102,226,274,420,680,879,784
641,Point,921,신도고등학교,은평구,서울특별시 은평구 진관동 242-14,37.630016,126.919029,11380114,319,282,515,896,1055,952
642,Point,922,연신내역 4번출구,은평구,서울특별시 은평구 대조동 227-2,37.617802,126.921967,11380106,82,63,112,204,222,161
643,Point,923,국민은행 연서지점,은평구,서울특별시 은평구 불광동 355,37.620949,126.925636,11380103,294,277,488,764,989,727
644,Point,924,메뚜기다리,은평구,서울특별시 은평구 진관동 161-9,37.628517,126.929581,11380114,290,261,417,729,953,806
645,Point,925,불광역 2번출구,은평구,서울특별시 은평구 불광동 285-43,37.609566,126.930977,11380103,142,135,261,517,622,487
646,Point,927,연신내역 3번출구 인근,은평구,서울특별시 은평구 불광동 304-5,37.617855,126.922523,11380103,456,426,746,1040,1299,1124
647,Point,928,은평역사한옥박물관,은평구,서울특별시 은평구 진관동 133-29,37.641315,126.938042,11380114,1509,1476,2462,3903,4571,4087
648,Point,930,구 서부경찰서 건너편,은평구,서울특별시 은평구 역촌동 41-7,37.601662,126.920303,11380108,497,539,812,1323,1519,1362
649,Point,931,역촌파출소,은평구,서울특별시 은평구 역촌동 45-34,37.604736,126.915337,11380108,755,784,1297,1923,2429,2376
650,Point,932,예일여중,은평구,서울특별시 은평구 연서로 117,37.610004,126.916397,11380105,215,188,260,388,441,305
651,Point,933,역촌종합시장 버스정류장(예일여고 방면),은평구,서울특별시 은평구 서오릉로 163,37.612484,126.914879,11380105,44,43,105,197,192,209
652,Point,934,신사동 성당,은평구,서울특별시 은평구 신사동 41-3,37.597141,126.909599,11380109,48,37,92,232,271,247
653,Point,937,상림마을 롯데캐슬2단지 옆,은평구,서울특별시 은평구 진관동 30-23,37.645851,126.923798,11380114,307,271,495,909,1662,1345
654,Point,938,금암 문화공원,은평구,서울특별시 진관동 44-28 ,37.644684,126.918457,11380114,297,281,475,639,741,555
655,Point,939,은평구청 교차로,은평구,서울특별시 응암동 82-31,37.6017,126.927422,11380107,194,144,269,468,654,626
656,Point,941,은평뉴타운 도서관,은평구,서울특별시 진관동 141-27,37.637222,126.933304,11380114,822,783,1443,1698,0,0
657,Point,942,상림마을 생태공원,은평구,서울특별시 진관동 16-4,37.644081,126.929283,11380114,147,158,238,350,410,287
658,Point,943,은평구청 보건소,은평구,서울특별시 녹번동 84,37.602402,126.92865,11380102,305,281,527,912,982,903
659,Point,945,기자촌 사거리,은평구,서울특별시 은평구 진관동 149-17,37.63414,126.932343,11380114,213,220,313,569,684,648
660,Point,946,독바위역,은평구,서울특별시 은평구 불광로 129,37.618439,126.932884,11380103,479,455,659,1021,1227,1017
661,Point,947,연신내 선일하이츠빌 정류소,은평구,서울특별시 불광동 484-165,37.622669,126.91999,11380103,528,499,768,1275,1596,1488
662,Point,948,디지털미디어 시티역 4번출구,은평구,서울특별시 증산동 239,37.577202,126.902351,11380110,741,757,1288,2276,2665,2204
663,Point,949,연신내역 1번 출구,은평구,서울특별시 불광동 487-2,37.619781,126.920807,11380103,203,219,274,382,464,480
664,Point,950,구산역 2번 출구,은평구,서울특별시 역촌동 1-57,37.609802,126.916794,11380108,193,228,449,662,924,749
665,Point,952,서울연신중학교,은평구,서울특별시 불광동 400-4번지,37.62265,126.925247,11380103,276,242,447,744,974,1001
666,Point,953,서울연신초등학교,은평구,서울특별시 불광동 73-1번지 ,37.625778,126.928818,11380103,993,928,1442,2431,3105,2748
667,Point,954,은평뉴타운구파발9단지,은평구,서울특별시 은평구 진관3로 77,37.642609,126.921478,11380114,472,486,741,1319,1687,1529
668,Point,956,응암시장교차로,은평구,서울특별시 은평구 응암로 248,37.594414,126.918014,11380107,188,174,246,420,459,449
669,Point,958,본 서부병원 버스정류장(은평 세무서 방면),은평구,응암동 98-69,37.600361,126.922813,11380107,387,371,569,864,1110,960
670,Point,959,구파발10단지 인근,은평구,진관동 72-23,37.643662,126.914558,11380114,698,631,944,1527,2263,2005
671,Point,960,구파발역 환승센터,은평구,진관동 67-26,37.638252,126.919456,11380114,474,374,742,1397,1865,1766
672,Point,961,불광역 9번 출구,은평구,불광동 281-109,37.61097,126.92981,11380103,440,465,669,1004,1335,1086
673,Point,962,은평뉴타운 힐데스하임,은평구,진관동 70-4,37.639259,126.918907,11380114,306,247,375,629,713,507
674,Point,963,대호프라자아파트,은평구,은평구 불광동 242-61 ,37.614429,126.932579,11380103,382,351,552,965,976,740
675,Point,964,북한산힐스테이트 7차아파트,은평구,은평구 불광동 643-4,37.616543,126.925125,11380103,95,99,225,501,691,473
676,Point,965,서울특별시 은평병원,은평구,은평구 응암동 232-3,37.593479,126.923187,11380107,177,188,314,459,545,529
677,Point,966,서울혁신파크1,은평구, 은평구 녹번동 5,37.609032,126.934677,11380102,72,63,141,192,214,214
678,Point,967,서울혁신파크2,은평구,은평구 녹번동 5,37.60891,126.932419,11380102,103,91,197,228,310,206
679,Point,968,은평뉴타운 상림마을 13단지,은평구,은평구 진관4로 48-50,37.64209,126.929413,11380114,358,312,381,598,713,519
680,Point,969,은평 지웰테라스,은평구,은평구 진관4로 78-38,37.643394,126.932136,11380114,751,686,1163,1981,2336,2041
681,Point,971,역촌 센트레빌 아파트,은평구,은평구 역촌동 221,37.602329,126.906548,11380108,134,143,233,404,469,410
682,Point,972,수색역,은평구,수색로 261,37.582161,126.894928,11380101,114,85,152,296,377,294
683,Point,973,제각말푸르지오 5-1단지 아파트,은평구, 은평구 진관동 144-7 ,37.637348,126.935844,11380114,219,214,399,612,857,682
684,Point,974,연신초등학교옆 마을마당,은평구,불광동69,37.62672,126.929016,11380103,317,274,502,727,944,884
685,Point,975,백련산 힐스테이트상가앞,은평구,응암동백련산로38상가앞,37.590363,126.923012,11380107,143,108,195,386,426,353
686,Point,976,진관고등학교앞,은평구,진관4로26,37.643509,126.924103,11380114,202,214,344,461,562,475
687,Point,977,신도중학교앞,은평구,진관1로77-30,37.633102,126.931503,11380114,365,301,511,865,1084,948
688,Point,978,녹번 힐스테이트상가앞,은평구,통일로610,37.601009,126.935928,11380102,359,362,610,1047,1284,1138
689,Point,979,원풍빌라앞,은평구,은평터널로143,37.591862,126.906082,11380109,594,577,981,1490,1890,1761
690,Point,982,녹번초등학교(서오릉로),은평구,서오릉로32,37.604126,126.925087,11380102,449,392,692,1324,1940,1754
691,Point,984,상신초등학교앞 버스정류장,은평구,가좌로316,37.59581,126.910263,11380109,498,489,1020,951,1927,1961
692,Point,985,은평세무서 버스정류장(은평구청 방면),은평구,은평로170,37.601192,126.926384,11380107,36,27,76,166,150,167
693,Point,989,신응교(가좌로) 앞,은평구,가좌로255,37.591812,126.914833,11380107,123,107,195,379,365,352
694,Point,991,흥국사 정류장,은평구,은평구 진관동 298-2 ,37.656769,126.942009,11380114,233,284,406,665,701,604
695,Point,992,북한산입구 정류장,은평구,은평구 진관동 289 ,37.658428,126.94606,11380114,195,216,298,402,438,343
696,Point,993,은평뉴타운 온뜨락아파트앞,은평구,통일로972,37.630287,126.919563,11380114,165,112,293,629,774,719
697,Point,994,북한산생태공원입구(교통섬),은평구,불광동638-6,37.610508,126.938538,11380103,1258,1201,2155,3730,4398,4108
698,Point,995,은평다목적체육관,은평구,진관1로40,37.631409,126.925407,11380114,639,626,1174,2198,2807,2358
699,Point,996,응암역 1번출구,은평구,응암동471-6,37.599968,126.915726,11380108,889,811,1575,2822,3719,3230
700,Point,1001,광진교 남단 사거리(천호공원 방면),강동구,서울특별시 강동구 구천면로 171,37.541794,127.124748,11740109,392,405,613,1099,1457,1389
701,Point,1002,해공공원(천호동),강동구,서울특별시 강동구 올림픽로 702,37.545265,127.125938,11740109,728,620,1186,2116,2645,2220
702,Point,1003,해공도서관앞,강동구,서울특별시 강동구 올림픽로 702,37.543957,127.125488,11740109,126,145,267,406,386,429
703,Point,1004,삼성광나루아파트 버스정류장,강동구,서울특별시 강동구 상암로3길 77,37.553329,127.128868,11740107,97,128,196,300,289,230
704,Point,1006,롯데캐슬 115동앞,강동구,서울특별시 강동구 양재대로 1665,37.554867,127.142799,11740107,1446,1296,2315,4208,5616,4648
705,Point,1007,암사동 선사유적지,강동구,서울특별시 강동구 올림픽로 875,37.559559,127.130875,11740107,1970,1935,3267,5649,7221,6261
706,Point,1008,암사역 3번출구(국민은행앞),강동구,서울특별시 강동구 올림픽로 지하 776,37.549576,127.127182,11740107,1141,1101,1928,3029,3887,3440
707,Point,1009,천호역4번출구(현대백화점),강동구,서울특별시 강동구 천호대로 지하 997,37.538666,127.124245,11740108,1051,970,1882,3244,4044,3392
708,Point,1010,강동세무서,강동구,서울특별시 강동구 천호대로 1139,37.534508,127.138405,11740105,599,557,982,1620,2146,1708
709,Point,1011,LIGA 아파트 앞,강동구,서울특별시 강동구 천호대로 1120,37.534744,127.135284,11740108,981,908,1439,2293,2859,2562
710,Point,1012,서울 상운차량,강동구,서울특별시 강동구 올림픽로 610,37.536007,127.122726,11740108,324,296,544,949,1326,1232
711,Point,1013,강동구청역 1번 출입구,강동구,서울특별시 강동구 올림픽로 지하 550,37.530716,127.120987,11740108,309,296,524,913,1217,1061
712,Point,1015,샛마을 근린공원,강동구,서울특별시 강동구 구천면로 431-2,37.550037,127.146912,11740101,830,678,1225,2144,2740,2446
713,Point,1016,해뜨는 주유소옆 리엔파크 109동앞,강동구,서울특별시 강동구 상일로 152,37.559399,127.171181,11740110,224,250,423,765,953,859
714,Point,1017,둔촌고교입구 교차로(길동주민센터 방면),강동구,서울특별시 강동구 천호대로 1207,37.535446,127.145187,11740105,1514,1440,2375,3812,4843,4674
715,Point,1018,둔촌 주공 GS 맞은편,강동구,서울특별시 강동구 양재대로 1330,37.52459,127.135422,11740106,1649,1654,2620,3898,4927,4240
716,Point,1019,다성이즈빌아파트(호원대 대각선 맞은편),강동구,서울특별시 강동구 성내로 91,37.526794,127.130058,11740108,861,799,1206,1864,2437,2190
717,Point,1020,강동경찰서,강동구,서울특별시 강동구 성내로 57,37.528252,127.126801,11740108,822,825,1393,2133,2730,2249
718,Point,1021,강일동 리슈빌 빌딩앞,강동구,서울특별시 강동구 아리수로 419,37.564274,127.173973,11740110,883,819,1636,2579,3306,2863
719,Point,1022,길동 사거리(초소앞),강동구,서울특별시 강동구 양재대로 1441,37.533779,127.137993,11740108,1273,1331,2129,3235,3983,3638
720,Point,1023,한국종합기술사옥 앞,강동구,서울특별시 강동구 상일동 504 ,37.549984,127.174706,11740103,294,295,545,901,1128,906
721,Point,1024,강동구청 앞,강동구,서울특별시 성내동 546-3 ,37.529297,127.123154,11740108,352,325,485,866,1176,1030
722,Point,1025,상일초등학교,강동구,서울특별시  상일동 440-3,37.546841,127.172516,11740103,544,535,903,1449,1813,1608
723,Point,1026,대명초교 입구 교차로,강동구,서울특별시 명일동 59,37.546535,127.155838,11740101,682,646,1030,1684,1993,1987
724,Point,1027,프라자 아파트 앞,강동구,서울특별시 길동 176-3,37.535961,127.147819,11740105,970,985,1624,2992,4019,3652
725,Point,1028,포레스 주상복합 빌딩,강동구,서울특별시 성내동 119-2,37.533108,127.122772,11740108,461,481,748,1647,1937,1663
726,Point,1029,성내어울터,강동구,서울특별시 성내동  44-1,37.536556,127.125534,11740108,201,233,380,684,821,705
727,Point,1030,미호 플랜트 앞,강동구,서울특별시 성내동 478,37.527031,127.122063,11740108,155,164,275,535,840,699
728,Point,1031,암사동 CBIS,강동구,서울특별시 암사동 440-13,37.55582,127.129913,11740107,363,347,644,1054,1086,1150
729,Point,1032,선사고등학교,강동구,서울특별시 암사동 445,37.556728,127.136261,11740107,152,134,227,376,635,528
730,Point,1033,고덕동 아남아파트,강동구,서울특별시 고덕동 673,37.557934,127.144768,11740102,708,621,1331,2222,2646,2675
731,Point,1034,고덕동 래미안 힐스테이트,강동구,서울특별시 고덕동 603,37.561878,127.150787,11740102,543,492,911,1311,1740,1525
732,Point,1035,고덕역 4번출구,강동구,서울특별시 명일동 46-5,37.555096,127.155281,11740101,146,163,279,375,530,489
733,Point,1036,고덕동 주양쇼핑,강동구,서울특별시 명일동 48-2,37.551991,127.153313,11740101,121,116,227,365,439,391
734,Point,1037,강일리버파크 6단지,강동구,서울특별시 강일동 448-2,37.562565,127.177612,11740110,75,58,129,218,229,224
735,Point,1038,강일 다솜 어린이 공원,강동구,서울특별시 강일동 333-2,37.568638,127.174805,11740110,226,242,464,717,912,829
736,Point,1039,고덕초등학교,강동구,서울특별시 고덕동 215,37.561298,127.167847,11740102,307,360,595,839,1017,892
737,Point,1041,묘곡초등학교,강동구,서울특별시 고덕동 499-2,37.559162,127.15332,11740102,1556,1523,2606,4291,6039,5441
